customerID,tenure,Contract,InternetService,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies
0572-ZJKLT,46,Two year,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,No,Yes
5135-RDDQL,63,Two year,DSL,Yes,No,Yes,No,No,No,No,No
1353-LJWEM,11,Month-to-month,DSL,Yes,No,No,Yes,Yes,Yes,No,No
1794-SWWKL,15,Month-to-month,DSL,Yes,Yes,No,No,Yes,Yes,No,No
6166-YIPFO,72,Two year,DSL,No,No phone service,Yes,Yes,Yes,Yes,Yes,Yes
7016-BPGEU,29,Month-to-month,DSL,No,No phone service,No,No,No,No,No,No
6876-ADESB,1,Month-to-month,DSL,Yes,No,No,No,Yes,No,No,No
9332-GYWLO,6,Month-to-month,DSL,Yes,No,No,No,No,No,Yes,No
1963-SVUCV,1,Month-to-month,DSL,Yes,No,No,No,No,No,No,No
4184-VODJZ,63,One year,Fiber optic,Yes,Yes,No,Yes,No,No,No,Yes
0220-EBGCE,2,Month-to-month,Fiber optic,Yes,No,No,No,Yes,No,No,Yes
1092-WPIVQ,18,Two year,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7233-IOQNP,43,Month-to-month,DSL,No,No phone service,Yes,No,No,Yes,No,No
2834-JKOOW,15,One year,DSL,No,No phone service,Yes,Yes,Yes,Yes,No,No
2754-VDLTR,10,Month-to-month,Fiber optic,Yes,Yes,No,No,No,No,Yes,Yes
2400-FEQME,55,Two year,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3190-XFANI,49,One year,Fiber optic,Yes,Yes,No,No,No,Yes,Yes,Yes
7551-DACSP,6,Month-to-month,DSL,Yes,No,No,Yes,Yes,No,No,No
4957-SREEC,70,Two year,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7235-NXZCP,2,Month-to-month,Fiber optic,Yes,Yes,No,No,No,No,No,No
0230-UBYPQ,63,One year,DSL,No,No phone service,Yes,No,No,Yes,No,No
4923-ADWXJ,25,Month-to-month,DSL,Yes,No,No,Yes,No,Yes,No,Yes
1763-KUAAW,18,One year,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1104-TNLZA,28,Month-to-month,Fiber optic,Yes,Yes,No,Yes,No,Yes,Yes,Yes
5195-KPUNQ,53,One year,Fiber optic,Yes,No,Yes,Yes,No,Yes,No,Yes
0520-FDVVT,35,One year,Fiber optic,Yes,No,No,Yes,Yes,No,Yes,Yes
3439-GVUSX,1,Month-to-month,DSL,No,No phone service,No,No,No,No,No,No
1444-VVSGW,70,One year,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
5712-PTIWW,2,Month-to-month,Fiber optic,Yes,No,No,No,Yes,Yes,No,No
5949-HGVJL,26,Month-to-month,DSL,Yes,No,No,Yes,No,Yes,Yes,Yes
5203-XEHAX,34,One year,DSL,Yes,No,Yes,Yes,No,No,No,Yes
1635-HDGFT,19,Two year,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3315-TOTBP,15,Month-to-month,Fiber optic,Yes,Yes,No,No,No,No,No,No
8050-XGRVL,62,One year,DSL,Yes,No,Yes,No,Yes,No,No,No
6661-HBGWL,42,Month-to-month,Fiber optic,Yes,Yes,No,Yes,Yes,No,Yes,Yes
1518-VOWAV,9,Month-to-month,DSL,Yes,No,Yes,Yes,No,No,Yes,Yes
9828-QHFBK,24,Month-to-month,DSL,Yes,No,Yes,No,No,No,No,No
3908-MKIMJ,68,Two year,DSL,No,No phone service,Yes,Yes,Yes,No,No,No
5012-YSPJJ,31,Month-to-month,DSL,Yes,No,No,No,Yes,Yes,No,No
5909-ECHUI,1,Month-to-month,DSL,Yes,No,No,No,No,No,No,Yes
1309-BXVOQ,21,Month-to-month,Fiber optic,Yes,Yes,No,No,Yes,Yes,Yes,Yes
6728-VOIFY,63,One year,Fiber optic,Yes,No,No,Yes,No,No,Yes,Yes
9317-WZPGV,2,Month-to-month,Fiber optic,Yes,No,No,No,No,No,No,Yes
4891-NLUBA,61,Two year,DSL,No,No phone service,No,Yes,Yes,Yes,Yes,Yes
2856-HYAPG,1,Month-to-month,Fiber optic,Yes,No,No,No,No,No,No,No
8969-PRHFK,18,One year,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0661-KQHNK,6,One year,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8709-KRDVL,33,Month-to-month,Fiber optic,Yes,Yes,No,Yes,No,No,Yes,Yes
4488-PSYCG,16,Month-to-month,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1427-VERSM,56,Month-to-month,Fiber optic,Yes,No,No,No,Yes,Yes,Yes,Yes
9801-NOSHQ,23,One year,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6339-YPSAH,9,Month-to-month,Fiber optic,Yes,No,No,No,Yes,No,No,No
3621-CEOVK,14,Month-to-month,Fiber optic,Yes,Yes,No,Yes,No,No,Yes,Yes
6906-ANDWJ,15,Month-to-month,Fiber optic,Yes,Yes,No,No,No,No,No,No
2159-TURXX,5,Month-to-month,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1548-FEHVL,61,Month-to-month,Fiber optic,Yes,Yes,Yes,Yes,No,No,Yes,Yes
3795-CAWEX,70,Two year,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
6215-NQCPY,15,Month-to-month,Fiber optic,Yes,Yes,Yes,No,No,No,Yes,Yes
5647-URDKA,8,Two year,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2229-DPMBI,8,Two year,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9626-WEQRM,4,Month-to-month,DSL,No,No phone service,Yes,No,No,No,No,No
2188-SXWVT,34,One year,DSL,Yes,No,Yes,Yes,No,No,No,No
6258-PVZWJ,68,Two year,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
1094-BKOSX,45,One year,DSL,No,No phone service,No,Yes,Yes,Yes,No,Yes
6969-MVBAI,9,Month-to-month,Fiber optic,Yes,Yes,No,No,Yes,No,Yes,No
2978-XXSOG,22,Month-to-month,DSL,Yes,Yes,Yes,No,No,Yes,No,No
2342-CKIAO,2,Month-to-month,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6953-PBDIN,70,Two year,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,No
3898-BSJYF,10,One year,DSL,Yes,Yes,Yes,No,Yes,Yes,No,Yes
3938-YFPXD,72,Two year,DSL,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes
7696-AMHOD,49,One year,DSL,Yes,No,No,Yes,Yes,No,Yes,Yes
2453-SAFNS,54,One year,DSL,Yes,Yes,No,Yes,No,Yes,Yes,No
9558-IHEZX,71,Two year,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
9617-UDPEU,22,One year,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6340-DACFT,50,Two year,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4955-VCWBI,43,One year,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6813-GZQCG,45,Two year,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7426-GSWPO,64,Month-to-month,Fiber optic,Yes,Yes,Yes,Yes,No,No,Yes,Yes
3389-KTRXV,23,Two year,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3118-UHVVQ,68,Two year,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1031-IIDEO,1,Month-to-month,Fiber optic,Yes,No,No,No,No,No,No,No
5832-XKAES,2,Month-to-month,Fiber optic,Yes,No,No,No,No,No,No,No
3205-MXZRA,26,One year,DSL,Yes,No,No,No,No,Yes,Yes,No
4701-AHWMW,55,Month-to-month,DSL,No,No phone service,No,No,Yes,Yes,Yes,Yes
8317-BVKSO,14,Month-to-month,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5702-KVQRD,71,Two year,DSL,Yes,No,Yes,No,Yes,Yes,Yes,Yes
0083-PIVIK,64,One year,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
9210-IAHGH,7,Month-to-month,DSL,Yes,No,No,No,No,Yes,Yes,Yes
6169-PGNCD,57,Two year,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,No
0023-XUOPT,13,Month-to-month,Fiber optic,Yes,Yes,No,Yes,Yes,No,Yes,No
4592-IWTJI,3,Month-to-month,DSL,No,No phone service,Yes,No,No,No,No,No
4909-JOUPP,72,Two year,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
4657-FWVFY,40,Month-to-month,Fiber optic,Yes,Yes,No,Yes,Yes,No,Yes,No
2257-BOVXD,14,Month-to-month,DSL,Yes,Yes,No,No,No,Yes,Yes,No
7729-JTEEC,2,Month-to-month,DSL,Yes,No,No,No,No,No,No,No
7632-MNYOY,66,One year,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
6518-LGAOV,38,Month-to-month,Fiber optic,Yes,Yes,No,No,Yes,Yes,Yes,Yes
7242-QZLXF,1,Month-to-month,DSL,No,No phone service,No,No,No,No,No,No
4576-CSAJH,22,One year,DSL,Yes,No,No,Yes,No,Yes,No,No
1000-AJSLD,1,Month-to-month,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9696-RMYBA,5,Month-to-month,Fiber optic,Yes,No,No,No,No,No,Yes,No
8690-UPCZI,29,One year,DSL,Yes,Yes,Yes,No,No,Yes,Yes,No
1062-LHZOD,1,Month-to-month,Fiber optic,Yes,No,No,No,No,No,No,No
9770-LXDBK,3,Month-to-month,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4086-WITJG,71,Two year,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8344-WFMFH,9,Month-to-month,DSL,Yes,No,No,Yes,No,No,No,No
9600-NAXZN,43,Month-to-month,Fiber optic,Yes,Yes,No,Yes,No,No,Yes,Yes
8822-KNBHV,48,One year,DSL,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
8404-FYDIB,26,Month-to-month,Fiber optic,Yes,Yes,Yes,Yes,No,No,No,No
2791-SFVEW,9,Month-to-month,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6457-USBER,1,Month-to-month,Fiber optic,Yes,No,No,No,No,No,No,Yes
6762-NSODU,46,Two year,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4662-EKDPQ,2,Month-to-month,DSL,Yes,Yes,No,No,No,No,No,Yes
9248-OJYKK,1,Month-to-month,Fiber optic,Yes,Yes,No,No,No,No,No,No
9888-ZCUMM,64,Two year,DSL,No,No phone service,Yes,No,Yes,Yes,Yes,Yes
3398-FSHON,12,Month-to-month,Fiber optic,Yes,Yes,No,Yes,No,No,Yes,No
3319-DWOEP,6,Month-to-month,Fiber optic,Yes,No,No,No,Yes,No,Yes,Yes
1074-WVEVG,59,One year,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9979-RGMZT,7,One year,Fiber optic,Yes,No,No,Yes,No,No,Yes,Yes
6437-UDQJM,72,Two year,DSL,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
1226-IENZN,16,Month-to-month,Fiber optic,Yes,No,No,No,No,No,No,Yes
2108-GLPQB,25,Month-to-month,DSL,Yes,Yes,No,No,Yes,No,No,No
9259-PACGQ,34,Month-to-month,DSL,Yes,Yes,Yes,Yes,No,Yes,No,No
4415-IJZTP,1,Month-to-month,Fiber optic,Yes,Yes,No,No,No,No,No,No
1465-VINDH,10,Month-to-month,Fiber optic,Yes,Yes,No,Yes,Yes,No,Yes,Yes
5474-LAMUQ,24,One year,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3468-DRVQJ,10,One year,DSL,Yes,Yes,Yes,Yes,No,No,Yes,No
1122-YJBCS,69,One year,DSL,Yes,No,Yes,Yes,No,No,No,No
4990-ALDGW,57,Two year,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4816-OKWNX,50,One year,Fiber optic,Yes,No,No,Yes,Yes,Yes,Yes,Yes
3315-IKYZQ,28,One year,DSL,No,No phone service,Yes,No,Yes,Yes,Yes,No
2810-FTLEM,16,Month-to-month,DSL,Yes,No,Yes,No,No,No,No,No
4747-LCAQL,25,Month-to-month,DSL,Yes,No,Yes,Yes,No,Yes,Yes,Yes
3411-WLRSQ,3,Month-to-month,Fiber optic,Yes,No,No,Yes,No,No,No,No
0898-XCGTF,61,One year,Fiber optic,Yes,Yes,No,No,No,No,Yes,Yes
8006-PYCSW,2,Month-to-month,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8249-THVEC,51,One year,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8722-PRFDV,71,Two year,DSL,Yes,No,Yes,No,Yes,No,Yes,Yes
2164-SOQXL,20,Month-to-month,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4020-KIUDI,6,Month-to-month,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5850-BDWCY,6,Month-to-month,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2038-YSEZE,29,Month-to-month,DSL,Yes,Yes,Yes,Yes,No,Yes,No,No
0827-ITJPH,36,Two year,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8799-OXZMD,28,Month-to-month,DSL,No,No phone service,No,No,Yes,No,No,No
1925-TIBLE,7,Month-to-month,Fiber optic,Yes,Yes,No,No,No,No,Yes,No
1705-GUHPV,63,Two year,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4779-ZGICK,48,Two year,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0048-PIHNL,49,One year,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0818-OCPZO,27,Month-to-month,Fiber optic,Yes,Yes,No,Yes,No,No,No,No
3967-KXAPS,72,Two year,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
1447-GIQMR,1,Month-to-month,Fiber optic,Yes,No,No,No,No,No,No,No
3704-IEAXF,72,Two year,DSL,No,No phone service,No,Yes,No,Yes,Yes,Yes
6810-VCAEX,47,One year,DSL,No,No phone service,Yes,Yes,No,Yes,No,No
0674-EYYZV,1,Month-to-month,DSL,Yes,No,No,No,No,No,Yes,No
4480-MBMLB,36,One year,Fiber optic,Yes,Yes,No,Yes,Yes,No,Yes,Yes
1395-OFUWC,43,Month-to-month,DSL,No,No phone service,No,Yes,No,No,No,No
0822-QGCXA,27,Month-to-month,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
0872-NXJYS,9,Month-to-month,Fiber optic,Yes,No,No,No,No,No,No,Yes
2832-KJCRD,38,Month-to-month,Fiber optic,Yes,Yes,No,No,Yes,Yes,Yes,Yes
3588-WSTTJ,35,Month-to-month,Fiber optic,Yes,Yes,Yes,No,No,No,Yes,Yes
4075-WKNIU,0,Two year,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,No
5090-EMGTC,59,Two year,Fiber optic,Yes,No,No,Yes,No,Yes,Yes,Yes
2346-CZYIL,27,Two year,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3798-EPWRR,2,Month-to-month,DSL,Yes,No,No,No,No,No,No,No
6258-NGCNG,7,Month-to-month,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4186-ZBUEW,36,One year,DSL,Yes,Yes,No,Yes,No,Yes,No,Yes
5274-XHAKY,41,Month-to-month,Fiber optic,Yes,Yes,Yes,Yes,No,No,Yes,No
1442-BQPVU,13,Month-to-month,DSL,No,No phone service,No,Yes,No,No,No,No
3978-YNKDD,19,Two year,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4940-KHCWD,60,Two year,DSL,No,No phone service,Yes,Yes,No,Yes,No,No
9412-ARGBX,48,Two year,Fiber optic,Yes,No,No,Yes,Yes,Yes,Yes,No
1389-CXMLU,3,Month-to-month,Fiber optic,Yes,Yes,No,No,Yes,No,Yes,No
9589-ABEPT,69,Two year,Fiber optic,Yes,Yes,No,Yes,No,Yes,Yes,No
9388-ZEYVT,43,One year,DSL,No,No phone service,No,No,Yes,Yes,No,Yes
0305-SQECB,11,One year,DSL,No,No phone service,Yes,No,No,Yes,No,No
7605-SNLQG,45,Month-to-month,DSL,Yes,No,No,No,Yes,No,No,No
4670-TABXH,72,Two year,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
5561-NWEVX,2,Month-to-month,Fiber optic,Yes,Yes,No,No,Yes,No,No,No
0064-SUDOG,12,Two year,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8561-NMTBD,67,One year,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
5161-XEUVX,37,Two year,Fiber optic,Yes,Yes,No,No,Yes,Yes,Yes,No
8292-FRFZQ,39,One year,DSL,No,No phone service,Yes,Yes,No,Yes,No,No
8591-NXRCV,41,Month-to-month,DSL,Yes,Yes,Yes,No,Yes,Yes,No,Yes
7895-VONWT,25,Month-to-month,DSL,No,No phone service,No,No,Yes,No,Yes,Yes
4526-RMTLL,8,Two year,DSL,Yes,Yes,Yes,Yes,No,Yes,No,Yes
6253-GNHWH,71,Two year,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,No
4566-NECEV,5,Month-to-month,Fiber optic,Yes,Yes,No,Yes,Yes,No,No,Yes
8080-POTJR,30,One year,DSL,Yes,Yes,Yes,No,Yes,No,Yes,Yes
6906-MPARY,40,One year,Fiber optic,Yes,No,No,Yes,No,Yes,No,Yes
3662-FXJFO,54,Two year,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8107-RZLNV,72,Two year,Fiber optic,Yes,Yes,No,Yes,Yes,No,Yes,Yes
0516-OOHAR,28,One year,Fiber optic,Yes,No,No,Yes,Yes,No,Yes,Yes
2027-CWDNU,18,Month-to-month,Fiber optic,Yes,No,No,No,No,Yes,No,Yes
2737-WFVYW,2,Month-to-month,DSL,No,No phone service,No,No,No,No,Yes,Yes
9912-OMZDS,59,One year,Fiber optic,Yes,Yes,No,Yes,Yes,No,Yes,Yes
3733-ZEECP,22,Month-to-month,DSL,Yes,No,No,No,No,Yes,No,No
7878-RTCZG,1,Month-to-month,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2452-MRMZF,72,Two year,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2272-QAGFO,14,Month-to-month,Fiber optic,Yes,Yes,No,No,No,No,No,No
7103-IPXPJ,50,One year,Fiber optic,Yes,Yes,No,No,No,Yes,Yes,Yes
4342-HFXWS,48,One year,DSL,Yes,No,Yes,No,Yes,Yes,Yes,No
3545-CNWRG,49,Month-to-month,Fiber optic,Yes,Yes,No,Yes,No,No,Yes,Yes
1785-BPHTP,28,Month-to-month,Fiber optic,Yes,No,No,No,Yes,No,Yes,No
4989-LIXVT,68,Month-to-month,Fiber optic,Yes,Yes,No,Yes,Yes,No,No,Yes
7315-WYOAW,13,Month-to-month,Fiber optic,Yes,Yes,No,No,No,Yes,Yes,Yes
1173-XZPYF,11,Month-to-month,Fiber optic,Yes,Yes,No,No,Yes,No,Yes,No
9850-OWRHQ,3,Month-to-month,Fiber optic,Yes,Yes,No,No,No,No,No,No
3768-NLUBH,57,Month-to-month,Fiber optic,Yes,Yes,No,No,Yes,No,Yes,Yes
8676-TRMJS,3,Month-to-month,Fiber optic,Yes,Yes,No,No,No,No,No,No
2509-TFPJU,72,Two year,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9530-GRMJG,70,Two year,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
6898-RBTLU,49,Two year,DSL,Yes,Yes,No,Yes,No,Yes,Yes,Yes
5481-NTDOH,67,One year,Fiber optic,Yes,Yes,Yes,No,Yes,No,Yes,Yes
2068-WWXQZ,46,Two year,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7359-SSBJK,64,Two year,DSL,Yes,No,Yes,Yes,No,Yes,Yes,No
2061-VVFST,37,Month-to-month,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0685-MLYYM,2,Month-to-month,Fiber optic,Yes,No,No,No,No,No,No,No
0749-IRGQE,13,Month-to-month,DSL,No,No phone service,No,No,No,No,Yes,Yes
2380-DAMQP,72,Two year,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2256-YLYLP,68,Two year,DSL,Yes,No,No,No,Yes,Yes,Yes,Yes
1272-ILHFG,15,One year,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0164-XAIRP,24,Two year,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5666-CYCYZ,24,Month-to-month,Fiber optic,Yes,Yes,No,No,No,Yes,No,Yes
4011-ARPHK,27,Month-to-month,DSL,Yes,No,Yes,No,No,No,No,No
8182-PNAGI,12,Month-to-month,DSL,Yes,No,No,No,No,Yes,No,No
6365-HITVU,71,Two year,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
7558-IMLMT,67,Two year,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9488-FYQAU,63,Two year,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
3590-TCXTB,1,Month-to-month,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6994-KERXL,4,Month-to-month,DSL,Yes,No,No,No,No,No,No,Yes
7957-RYHQD,40,Month-to-month,Fiber optic,Yes,No,Yes,Yes,No,No,No,No
2180-DXNEG,12,Month-to-month,Fiber optic,Yes,No,No,No,Yes,No,Yes,Yes
1960-UOTYM,52,Two year,DSL,Yes,No,Yes,Yes,Yes,No,Yes,Yes
2740-JFBOK,10,Month-to-month,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6500-JVEGC,68,One year,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Yes,No
5515-AKOAJ,54,Month-to-month,Fiber optic,Yes,Yes,No,No,No,Yes,Yes,Yes
8976-OQHGT,4,Month-to-month,DSL,Yes,No,No,Yes,No,Yes,No,No
5245-VDBUR,52,One year,DSL,No,No phone service,Yes,No,Yes,No,No,No
6230-BSUXY,1,Month-to-month,Fiber optic,Yes,No,No,No,Yes,No,No,Yes
8469-SNFFH,70,One year,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
2144-ESWKO,43,One year,DSL,No,No phone service,Yes,No,Yes,No,No,No
1241-FPMOF,52,Two year,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9928-BZVLZ,12,Two year,DSL,No,No phone service,Yes,No,Yes,Yes,No,Yes
4114-QMKVN,56,One year,DSL,Yes,Yes,Yes,Yes,No,No,No,Yes
2775-SEFEE,0,Two year,DSL,Yes,Yes,Yes,Yes,No,Yes,No,No
9003-CPATH,42,Month-to-month,Fiber optic,Yes,Yes,No,No,Yes,No,No,No
1754-GKYPY,22,Month-to-month,Fiber optic,Yes,No,No,No,No,No,Yes,Yes
5294-CDGWY,51,One year,DSL,No,No phone service,Yes,Yes,Yes,No,Yes,Yes
7956-XQWGU,27,Month-to-month,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1591-MQJTP,51,One year,Fiber optic,Yes,Yes,Yes,No,Yes,No,No,Yes
5295-PCJOO,4,Month-to-month,DSL,Yes,No,Yes,No,No,No,No,No
2369-FEVNO,1,Month-to-month,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9863-JZAIC,35,Month-to-month,DSL,Yes,No,No,No,No,No,Yes,No
